link,name_raw,slug
https://www.congress.gov/member/joseph-fisher/F000151,"Representative Fisher, Joesph L.",joseph-fisher/F000151
https://www.congress.gov/member/ovie-fisher/F000152,"Representative Fisher, O. C.",ovie-fisher/F000152
https://www.congress.gov/member/floyd-fithian/F000161,"Representative Fithian, Floyd J.",floyd-fithian/F000161
https://www.congress.gov/member/peter-fitzgerald/F000442,"Senator Fitzgerald, Peter",peter-fitzgerald/F000442
https://www.congress.gov/member/brian-fitzpatrick/F000466,"Representative Fitzpatrick, Brian K.",brian-fitzpatrick/F000466
https://www.congress.gov/member/michael-fitzpatrick/F000451,"Representative Fitzpatrick, Michael G.",michael-fitzpatrick/F000451
https://www.congress.gov/member/floyd-flake/F000184,"Representative Flake, Floyd H.",floyd-flake/F000184
https://www.congress.gov/member/jeff-flake/F000444,"Senator Flake, Jeff",jeff-flake/F000444
https://www.congress.gov/member/michael-flanagan/F000187,"Representative Flanagan, Michael Patrick",michael-flanagan/F000187
https://www.congress.gov/member/charles-fleischmann/F000459,"Representative Fleischmann, Charles J. ""Chuck""",charles-fleischmann/F000459
https://www.congress.gov/member/john-fleming/F000456,"Representative Fleming, John",john-fleming/F000456
https://www.congress.gov/member/ernest-fletcher/F000441,"Representative Fletcher, Ernie",ernest-fletcher/F000441
https://www.congress.gov/member/lizzie-fletcher/F000468,"Representative Fletcher, Lizzie",lizzie-fletcher/F000468
https://www.congress.gov/member/ronnie-flippo/F000208,"Representative Flippo, Ronnie G.",ronnie-flippo/F000208
https://www.congress.gov/member/daniel-flood/F000209,"Representative Flood, Daniel J.",daniel-flood/F000209
https://www.congress.gov/member/bill-flores/F000461,"Representative Flores, Bill",bill-flores/F000461
https://www.congress.gov/member/james-florio/F000215,"Representative Florio, James J.",james-florio/F000215
https://www.congress.gov/member/walter-flowers/F000218,"Representative Flowers, Walter",walter-flowers/F000218
https://www.congress.gov/member/john-flynt/F000229,"Representative Flynt, John J., Jr.",john-flynt/F000229
https://www.congress.gov/member/thomas-foglietta/F000235,"Representative Foglietta, Thomas M.",thomas-foglietta/F000235
https://www.congress.gov/member/mark-foley/F000238,"Representative Foley, Mark",mark-foley/F000238
https://www.congress.gov/member/thomas-foley/F000239,"Representative Foley, Thomas S.",thomas-foley/F000239
https://www.congress.gov/member/hiram-fong/F000245,"Senator Fong, Hiram L.",hiram-fong/F000245
https://www.congress.gov/member/j-forbes/F000445,"Representative Forbes, J. Randy",j-forbes/F000445
https://www.congress.gov/member/michael-forbes/F000257,"Representative Forbes, Michael P.",michael-forbes/F000257
https://www.congress.gov/member/gerald-ford/F000260,"Representative Ford, Gerald R., Jr.",gerald-ford/F000260
https://www.congress.gov/member/harold-ford/F000261,"Representative Ford, Harold E.",harold-ford/F000261
https://www.congress.gov/member/harold-ford/F000262,"Representative Ford, Harold E., Jr.",harold-ford/F000262
https://www.congress.gov/member/wendell-ford/F000268,"Senator Ford, Wendell H.",wendell-ford/F000268
https://www.congress.gov/member/william-ford/F000270,"Representative Ford, William D.",william-ford/F000270
https://www.congress.gov/member/edwin-forsythe/F000286,"Representative Forsythe, Edwin B.",edwin-forsythe/F000286
https://www.congress.gov/member/jeff-fortenberry/F000449,"Representative Fortenberry, Jeff",jeff-fortenberry/F000449
https://www.congress.gov/member/luis-fortuno/F000452,"Representative Fortuno, Luis G.",luis-fortuno/F000452
https://www.congress.gov/member/vito-fossella/F000440,"Representative Fossella, Vito",vito-fossella/F000440
https://www.congress.gov/member/bill-foster/F000454,"Representative Foster, Bill",bill-foster/F000454
https://www.congress.gov/member/lawrence-fountain/F000319,"Representative Fountain, L. H.",lawrence-fountain/F000319
https://www.congress.gov/member/tillie-fowler/F000328,"Representative Fowler, Tillie",tillie-fowler/F000328
https://www.congress.gov/member/wyche-fowler/F000329,"Senator Fowler, Wyche, Jr.",wyche-fowler/F000329
https://www.congress.gov/member/jon-fox/F000332,"Representative Fox, Jon D.",jon-fox/F000332
https://www.congress.gov/member/virginia-foxx/F000450,"Representative Foxx, Virginia",virginia-foxx/F000450
https://www.congress.gov/member/sheila-frahm/F000438,"Senator Frahm, Sheila",sheila-frahm/F000438
https://www.congress.gov/member/barney-frank/F000339,"Representative Frank, Barney",barney-frank/F000339
https://www.congress.gov/member/lois-frankel/F000462,"Representative Frankel, Lois",lois-frankel/F000462
https://www.congress.gov/member/al-franken/F000457,"Senator Franken, Al",al-franken/F000457
https://www.congress.gov/member/william-franklin/F000347,"Representative Franklin, William W.",william-franklin/F000347
https://www.congress.gov/member/bob-franks/F000349,"Representative Franks, Bob",bob-franks/F000349
https://www.congress.gov/member/gary-franks/F000348,"Representative Franks, Gary A.",gary-franks/F000348
https://www.congress.gov/member/trent-franks/F000448,"Representative Franks, Trent",trent-franks/F000448
https://www.congress.gov/member/donald-fraser/F000350,"Representative Fraser, Donald M.",donald-fraser/F000350
https://www.congress.gov/member/victor-frazer/F000351,"Representative Frazer, Victor O.",victor-frazer/F000351
https://www.congress.gov/member/peter-frelinghuysen/F000371,"Representative Frelinghuysen, Peter H. B.",peter-frelinghuysen/F000371
https://www.congress.gov/member/rodney-frelinghuysen/F000372,"Representative Frelinghuysen, Rodney P.",rodney-frelinghuysen/F000372
https://www.congress.gov/member/william-frenzel/F000380,"Representative Frenzel, Bill",william-frenzel/F000380
https://www.congress.gov/member/louis-frey/F000381,"Representative Frey, Lou, Jr.",louis-frey/F000381
https://www.congress.gov/member/daniel-frisa/F000387,"Representative Frisa, Dan",daniel-frisa/F000387
https://www.congress.gov/member/william-frist/F000439,"Senator Frist, William H.",william-frist/F000439
https://www.congress.gov/member/harold-froehlich/F000388,"Representative Froehlich, Harold V.",harold-froehlich/F000388
https://www.congress.gov/member/martin-frost/F000392,"Representative Frost, Martin",martin-frost/F000392
https://www.congress.gov/member/marcia-fudge/F000455,"Representative Fudge, Marcia L.",marcia-fudge/F000455
https://www.congress.gov/member/james-fulbright/F000401,"Senator Fulbright, James",james-fulbright/F000401
https://www.congress.gov/member/russ-fulcher/F000469,"Representative Fulcher, Russ",russ-fulcher/F000469
https://www.congress.gov/member/richard-fulton/F000424,"Representative Fulton, Richard",richard-fulton/F000424
https://www.congress.gov/member/david-funderburk/F000426,"Representative Funderburk, David",david-funderburk/F000426
https://www.congress.gov/member/don-fuqua/F000430,"Representative Fuqua, Don",don-fuqua/F000430
https://www.congress.gov/member/elizabeth-furse/F000434,"Representative Furse, Elizabeth",elizabeth-furse/F000434
https://www.congress.gov/member/jamie-fuster/F000435,"Representative Fuster, Jamie B.",jamie-fuster/F000435
https://www.congress.gov/member/tulsi-gabbard/G000571,"Representative Gabbard, Tulsi",tulsi-gabbard/G000571
https://www.congress.gov/member/matt-gaetz/G000578,"Representative Gaetz, Matt",matt-gaetz/G000578
https://www.congress.gov/member/mike-gallagher/G000579,"Representative Gallagher, Mike",mike-gallagher/G000579
https://www.congress.gov/member/elton-gallegly/G000021,"Representative Gallegly, Elton",elton-gallegly/G000021
https://www.congress.gov/member/pete-gallego/G000572,"Representative Gallego, Pete P.",pete-gallego/G000572
https://www.congress.gov/member/ruben-gallego/G000574,"Representative Gallego, Ruben",ruben-gallego/G000574
https://www.congress.gov/member/dean-gallo/G000025,"Representative Gallo, Dean A.",dean-gallo/G000025
https://www.congress.gov/member/bob-gammage/G000036,"Representative Gammage, Robert A.",bob-gammage/G000036
https://www.congress.gov/member/greg-ganske/G000041,"Representative Ganske, Greg",greg-ganske/G000041
https://www.congress.gov/member/john-garamendi/G000559,"Representative Garamendi, John",john-garamendi/G000559
https://www.congress.gov/member/jesus-garcia/G000586,"Representative Garcia, Jesus G. ""Chuy""",jesus-garcia/G000586
https://www.congress.gov/member/joe-garcia/G000573,"Representative Garcia, Joe",joe-garcia/G000573
https://www.congress.gov/member/robert-garcia/G000047,"Representative Garcia, Robert",robert-garcia/G000047
https://www.congress.gov/member/sylvia-garcia/G000587,"Representative Garcia, Sylvia R.",sylvia-garcia/G000587
https://www.congress.gov/member/cory-gardner/G000562,"Senator Gardner, Cory",cory-gardner/G000562
https://www.congress.gov/member/edwin-garn/G000072,"Senator Garn, E. J. (Jake)",edwin-garn/G000072
https://www.congress.gov/member/scott-garrett/G000548,"Representative Garrett, Scott",scott-garrett/G000548
https://www.congress.gov/member/thomas-garrett/G000580,"Representative Garrett, Thomas A., Jr.",thomas-garrett/G000580
https://www.congress.gov/member/joseph-gaydos/G000105,"Representative Gaydos, Joseph M.",joseph-gaydos/G000105
https://www.congress.gov/member/samuel-gejdenson/G000120,"Representative Gejdenson, Sam",samuel-gejdenson/G000120
https://www.congress.gov/member/george-gekas/G000121,"Representative Gekas, George W.",george-gekas/G000121
https://www.congress.gov/member/richard-gephardt/G000132,"Representative Gephardt, Richard A.",richard-gephardt/G000132
https://www.congress.gov/member/pete-geren/G000134,"Representative Geren, Pete",pete-geren/G000134
https://www.congress.gov/member/jim-gerlach/G000549,"Representative Gerlach, Jim",jim-gerlach/G000549
https://www.congress.gov/member/thomas-gettys/G000144,"Representative Gettys, Tom S.",thomas-gettys/G000144
https://www.congress.gov/member/robert-giaimo/G000151,"Representative Giaimo, Robert N.",robert-giaimo/G000151
https://www.congress.gov/member/greg-gianforte/G000584,"Representative Gianforte, Greg",greg-gianforte/G000584
https://www.congress.gov/member/jim-gibbons/G000152,"Representative Gibbons, Jim",jim-gibbons/G000152
https://www.congress.gov/member/sam-gibbons/G000153,"Representative Gibbons, Sam",sam-gibbons/G000153
https://www.congress.gov/member/bob-gibbs/G000563,"Representative Gibbs, Bob",bob-gibbs/G000563
https://www.congress.gov/member/christopher-gibson/G000564,"Representative Gibson, Christopher P.",christopher-gibson/G000564
https://www.congress.gov/member/gabrielle-giffords/G000554,"Representative Giffords, Gabrielle",gabrielle-giffords/G000554
https://www.congress.gov/member/wayne-gilchrest/G000180,"Representative Gilchrest, Wayne T.",wayne-gilchrest/G000180
https://www.congress.gov/member/kirsten-gillibrand/G000555,"Senator Gillibrand, Kirsten E.",kirsten-gillibrand/G000555
https://www.congress.gov/member/paul-gillmor/G000210,"Representative Gillmor, Paul E.",paul-gillmor/G000210
https://www.congress.gov/member/benjamin-gilman/G000212,"Representative Gilman, Benjamin A.",benjamin-gilman/G000212
https://www.congress.gov/member/phil-gingrey/G000550,"Representative Gingrey, Phil",phil-gingrey/G000550
https://www.congress.gov/member/newt-gingrich/G000225,"Representative Gingrich, Newt",newt-gingrich/G000225
https://www.congress.gov/member/bo-ginn/G000226,"Representative Ginn, Bo",bo-ginn/G000226
https://www.congress.gov/member/john-glenn/G000236,"Senator Glenn, John H., Jr.",john-glenn/G000236
https://www.congress.gov/member/dan-glickman/G000240,"Representative Glickman, Dan",dan-glickman/G000240
https://www.congress.gov/member/louie-gohmert/G000552,"Representative Gohmert, Louie",louie-gohmert/G000552
https://www.congress.gov/member/jared-golden/G000592,"Representative Golden, Jared F.",jared-golden/G000592
https://www.congress.gov/member/barry-goldwater/G000267,"Senator Goldwater, Barry",barry-goldwater/G000267
https://www.congress.gov/member/barry-goldwater/G000268,"Representative Goldwater, Barry, Jr.",barry-goldwater/G000268
https://www.congress.gov/member/jimmy-gomez/G000585,"Representative Gomez, Jimmy",jimmy-gomez/G000585
https://www.congress.gov/member/anthony-gonzalez/G000588,"Representative Gonzalez, Anthony",anthony-gonzalez/G000588
https://www.congress.gov/member/charles-gonzalez/G000544,"Representative Gonzalez, Charles A.",charles-gonzalez/G000544
https://www.congress.gov/member/henry-gonzalez/G000272,"Representative Gonzalez, Henry B.",henry-gonzalez/G000272
https://www.congress.gov/member/vicente-gonzalez/G000581,"Representative Gonzalez, Vicente",vicente-gonzalez/G000581
https://www.congress.gov/member/jenniffer-gonzalez-colon/G000582,"Representative Gonzalez-Colon, Jenniffer",jenniffer-gonzalez-colon/G000582
https://www.congress.gov/member/virgil-goode/G000280,"Representative Goode, Virgil H., Jr.",virgil-goode/G000280
https://www.congress.gov/member/lance-gooden/G000589,"Representative Gooden, Lance",lance-gooden/G000589
https://www.congress.gov/member/robert-goodlatte/G000289,"Representative Goodlatte, Bob",robert-goodlatte/G000289
https://www.congress.gov/member/bill-goodling/G000291,"Representative Goodling, William F.",bill-goodling/G000291
https://www.congress.gov/member/carte-goodwin/G000561,"Senator Goodwin, Carte Patrick",carte-goodwin/G000561
https://www.congress.gov/member/bart-gordon/G000309,"Representative Gordon, Bart",bart-gordon/G000309
https://www.congress.gov/member/albert-gore/G000321,"Senator Gore, Albert, Jr.",albert-gore/G000321
https://www.congress.gov/member/thomas-gorton/G000333,"Senator Gorton, Slade",thomas-gorton/G000333
https://www.congress.gov/member/paul-gosar/G000565,"Representative Gosar, Paul A.",paul-gosar/G000565
https://www.congress.gov/member/porter-goss/G000336,"Representative Goss, Porter J.",porter-goss/G000336
https://www.congress.gov/member/josh-gottheimer/G000583,"Representative Gottheimer, Josh",josh-gottheimer/G000583
https://www.congress.gov/member/trey-gowdy/G000566,"Representative Gowdy, Trey",trey-gowdy/G000566
https://www.congress.gov/member/willis-gradison/G000349,"Representative Gradison, Willis D., Jr.",willis-gradison/G000349
https://www.congress.gov/member/daniel-graham/G000352,"Senator Graham, Bob",daniel-graham/G000352
https://www.congress.gov/member/gwen-graham/G000575,"Representative Graham, Gwen",gwen-graham/G000575
